id,target,prediction
467-CdTe-M_i_neut-Sb-POSCAR3.cif,3.65453,3.607923
1037-CdSe-M_i_A-Ag-POSCAR2.cif,1.952139,1.887788
1328-CdS-M_i_A-Hg-POSCAR0.cif,3.233357,3.034224
966-CdSe-M_B-V-POSCAR7.cif,4.747906,4.726074
823-SiGe-M_i_neut-Ta-POSCAR1.cif,6.4011,6.301353
413-CdTe-M_i_B-I-POSCAR0.cif,6.091062,5.91888
869-GeSn-M_i_B-Zr-POSCAR6.cif,3.710192,3.721759
1106-CdSe-M_i_neut-Rb-POSCAR8.cif,3.139192,3.066196
590-GaN-M_B-P-POSCAR8.cif,1.923573,1.812698
554-AlN-M_i_B-Ca-POSCAR6.cif,12.490699,12.321424
257-SiC-C_i_A-POSCAR28-Neutral.cif,9.90883,9.83463
575-AlAs-M_i_neut-Sr-POSCAR15.cif,5.138365,5.099682
1397-CdS-M_i_neut-C-POSCAR9.cif,7.392937,7.304124
1074-CdSe-M_i_B-Br-POSCAR3.cif,4.312223,4.556823
475-CdTe-M_i_neut-Br-POSCAR0.cif,4.912749,4.40614
1081-CdSe-M_i_B-Fe-POSCAR3.cif,2.497098,2.200714
274-CdTe-M_B-Pb-POSCAR0.cif,2.020852,1.946164
261-SiC-Si_i_B-POSCAR5-Neutral.cif,9.5,9.282497
1120-CdSe-M_i_neut-Sn-POSCAR17.cif,3.437353,3.354893
462-CdTe-M_i_neut-Sn-POSCAR7.cif,3.299817,3.226947
317-CdTe-M_B-Hg-POSCAR4.cif,1.886872,1.947695
1104-CdSe-M_i_neut-Na-POSCAR3.cif,3.291095,3.21841
1126-CdSe-M_i_neut-O-POSCAR2.cif,4.531,4.57091
1246-CdS-M_B-Ti-POSCAR0.cif,7.117095,7.191442
118-CdO-M_i_B-Br-POSCAR8.cif,5.648058,5.634863
1158-CdSe-M_i_neut-Hg-POSCAR18.cif,2.715656,2.575214
1417-CdS-M_i_neut-Mn-POSCAR48.cif,2.466075,2.397504
758-GeC-M_B-Li-POSCAR33.cif,9.933989,10.007296
274-SnC-V_C-POSCAR2-Neutral.cif,2.573039,2.018017
304-GeSn-V_Sn-POSCAR31-Neutral.cif,2.498573,2.428814
141-AlAs-V_Al-POSCAR3-Neutral.cif,4.12485,4.155481
1261-CdS-M_B-Pd-POSCAR0.cif,3.432428,3.153264
1259-CdS-M_B-Ru-POSCAR0.cif,5.738985,5.662818
161-GaN-V_Ga-POSCAR4-Neutral.cif,7.272355,7.544762
104-BAs-As_B-POSCAR0-Neutral.cif,8.146791,6.357899
257-SiC-C_i_A-POSCAR16-Neutral.cif,9.963594,9.96388
698-Ge-M_A-Hf-POSCAR3.cif,3.190334,3.088958
1460-AlSb-M_B-Zn-POSCAR2.cif,2.064634,1.753493
982-CdSe-M_B-Ag-POSCAR2.cif,2.44223,2.305279
299-SiSn-Sn_i_neut-POSCAR3-Neutral.cif,3.596703,3.524708
935-CdSe-M_B-Na-POSCAR0.cif,5.251526,5.245312
1320-CdS-M_i_A-La-POSCAR7.cif,4.549863,4.43532
10-ZnO-M_B-Cr-POSCAR4.cif,2.677159,2.68941
143-AlAs-Al_As-POSCAR1-Neutral.cif,2.779697,2.815598
1246-CdS-M_B-Ti-POSCAR3.cif,6.91175,6.998978
373-CdTe-M_i_A-Ta-POSCAR10.cif,5.343501,5.394557
1362-CdS-M_i_B-Mn-POSCAR4.cif,2.368479,2.413008
1392-CdS-M_i_neut-Ba-POSCAR30.cif,5.120126,5.015804
18-ZnO-M_i_B-W-POSCAR4.cif,8.523396,8.51221
1018-CdSe-M_i_A-Br-POSCAR2.cif,3.761372,3.586058
CdTe-V_Te+As_Cd-Neutral-POSCAR20.cif,0.959451,0.787433
154-AlSb-Sb_Al-POSCAR5-Neutral.cif,2.01,2.178082
23-ZnO-M_i_neut-Na-POSCAR24.cif,5.012248,4.907313
1410-CdS-M_i_neut-Cl-POSCAR67.cif,3.995152,3.898211
1361-CdS-M_i_B-Cr-POSCAR1.cif,2.364878,2.245623
635-InN-M_i_neut-In-POSCAR26.cif,4.53334,4.345814
412-CdTe-M_i_B-Br-POSCAR6.cif,3.447277,3.381495
299-SiSn-Sn_i_neut-POSCAR20-Neutral.cif,3.460188,3.412344
97-BP-B_i_neut-POSCAR4-Neutral.cif,6.11641,6.091631
280-CdTe-M_B-O-POSCAR3.cif,1.887396,1.886387
619-GaSb-M_B-Ru-POSCAR4.cif,3.872738,3.783815
1368-CdS-M_i_B-Y-POSCAR0.cif,4.847153,4.544645
1148-CdSe-M_i_neut-Pd-POSCAR6.cif,2.160514,2.046099
497-CdTe-M_i_neut-La-POSCAR10.cif,4.649409,4.554012
267-GeC-C_i_A-POSCAR10-Neutral.cif,9.069925,9.033608
103-CdO-M_A-Ir-POSCAR21.cif,3.628916,3.677226
23-ZnSe-V_Se-POSCAR3-Neutral.cif,2.00679,1.88267
1173-CdS-M_A-C-POSCAR3.cif,6.694074,6.772032
1148-CdSe-M_i_neut-Pd-POSCAR13.cif,2.117275,1.996159
1422-CdS-M_i_neut-Zn-POSCAR3.cif,2.844268,2.705349
35-ZnS-M_B-Ca-POSCAR4.cif,7.855921,7.867283
1361-CdS-M_i_B-Cr-POSCAR2.cif,2.318564,2.278557
283-SiGe-V_Si-POSCAR6-Neutral.cif,3.26,3.364385
751-SiC-M_i_neut-Fe-POSCAR2.cif,6.990059,8.741805
34-Cd_Te0.375_Se0.625-Cd_Se-POSCAR4-Neutral.cif,1.9,1.868332
700-Ge-M_A-Y-POSCAR4.cif,3.366679,3.388321
1032-CdSe-M_i_A-Mo-POSCAR5.cif,5.202781,5.165018
611-GaAs-M_i_A-F-POSCAR7.cif,2.123956,2.033773
1096-CdSe-M_i_B-W-POSCAR4.cif,6.253548,6.188584
777-SnC-M_A-As-POSCAR8.cif,1.533543,1.056348
733-SiC-M_B-Sb-POSCAR10.cif,6.971529,6.8613
861-GeSn-M_B-Cl-POSCAR1.cif,3.865079,3.931007
820-SiGe-M_i_B-K-POSCAR2.cif,4.466133,4.564859
13-ZnO-M_i_A-Cl-POSCAR2.cif,8.295317,8.205297
23-ZnO-M_i_neut-Na-POSCAR14.cif,5.022797,4.908518
510-BN-M_B-Li-POSCAR57.cif,10.058895,9.613251
1012-CdSe-M_i_A-As-POSCAR3.cif,4.175426,4.154635
507-BN-M_A-As-POSCAR9.cif,14.25406,13.814664
108-CdO-M_B-Sc-POSCAR5.cif,9.660386,9.821239
1128-CdSe-M_i_neut-Te-POSCAR5.cif,4.825212,4.798841
34-Cd_Te0.375_Se0.625-Cd_Se-POSCAR3-Neutral.cif,1.91,1.886777
585-AlSb-M_i_neut-Na-POSCAR4.cif,4.202071,4.080392
976-CdSe-M_B-Nb-POSCAR2.cif,6.246571,6.359831
450-CdTe-M_i_neut-Mg-POSCAR3.cif,2.807108,2.681449
1155-CdSe-M_i_neut-Ir-POSCAR5.cif,4.041329,4.01807
262-SiC-Si_i_neut-POSCAR38-Neutral.cif,10.417899,10.374644
1022-CdSe-M_i_A-V-POSCAR4.cif,2.989744,2.95491
1103-CdSe-M_i_neut-Li-POSCAR49.cif,0.949296,0.697492
104-CdO-M_A-Rb-POSCAR3.cif,2.257904,4.006746
1103-CdSe-M_i_neut-Li-POSCAR39.cif,0.938836,0.689403
475-CdTe-M_i_neut-Br-POSCAR15.cif,3.082115,2.99843
1024-CdSe-M_i_A-Mn-POSCAR4.cif,2.244836,2.120134
319-CdTe-M_i_A-Na-POSCAR0.cif,1.885593,1.34258
626-GaSb-M_i_neut-Se-POSCAR14.cif,3.617217,3.492023
54-ZnSe-M_A-Pt-POSCAR1.cif,4.759746,4.714742
1383-CdS-M_i_B-Au-POSCAR0.cif,3.691046,3.748228
455-CdTe-M_i_neut-Al-POSCAR17.cif,3.065655,2.998396
727-SiC-M_A-Bi-POSCAR5.cif,5.910053,5.80514
105-CdO-M_A-B-POSCAR34.cif,1.910187,1.890237
481-CdTe-M_i_neut-Mn-POSCAR7.cif,0.625429,0.523899
380-CdTe-M_i_A-Hg-POSCAR5.cif,1.30507,1.178741
74-Cd_Te0.875_Se0.125-Cd_Se-POSCAR25-Neutral.cif,6.01,6.001365
1434-CdS-M_i_neut-Ta-POSCAR2.cif,5.546421,5.443264
849-SiSn-M_i_neut-Tl-POSCAR10.cif,4.950304,4.861764
1112-CdSe-M_i_neut-B-POSCAR28.cif,5.226446,5.141214
799-SnC-M_i_neut-S-POSCAR5.cif,8.634537,8.665551
1391-CdS-M_i_neut-Sr-POSCAR18.cif,4.540507,4.467027
238-InSb-Ab_i_A-POSCAR3-Neutral.cif,3.256739,3.179287
1337-CdS-M_i_B-Ba-POSCAR5.cif,4.794425,4.809566
1250-CdS-M_B-Fe-POSCAR5.cif,4.093743,4.099608
1061-CdSe-M_i_B-Si-POSCAR3.cif,3.597464,3.310225
30-ZnSe-Se_i_neut-POSCAR10-Neutral.cif,5.703269,5.629955
605-GaP-M_i_neut-Li-POSCAR30.cif,1.310999,1.153244
1390-CdS-M_i_neut-Ca-POSCAR8.cif,4.013228,3.938309
776-GeC-M_i_neut-Mn-POSCAR8.cif,3.911416,3.70927
247-Ge-V_Ge-POSCAR2-Neutral.cif,2.467263,2.395317
1136-CdSe-M_i_neut-Cr-POSCAR53.cif,1.988384,1.939388
928-CdSe-M_A-Re-POSCAR3.cif,4.579834,4.542589
873-GeSn-M_i_neut-Sc-POSCAR15.cif,1.603147,1.57095
458-CdTe-M_i_neut-Tl-POSCAR3.cif,2.758519,2.640223
1425-CdS-M_i_neut-Nb-POSCAR18.cif,5.017935,4.905002
728-SiC-M_A-Os-POSCAR1.cif,5.185923,5.305815
366-CdTe-M_i_A-Ru-POSCAR5.cif,3.828994,3.848889
72-CdTe-Te_Cd-POSCAR0-Neutral.cif,4.191965,4.145395
665-InSb-M_i_neut-Se-POSCAR2.cif,2.945554,2.777
1141-CdSe-M_i_neut-Y-POSCAR10.cif,4.548925,4.454989
961-CdSe-M_B-Cl-POSCAR1.cif,0.745372,0.488259
649-InAs-M_B-Li-POSCAR4.cif,2.90212,2.811278
1411-CdS-M_i_neut-Br-POSCAR14.cif,4.428722,4.369664
778-SnC-M_A-Pb-POSCAR1.cif,1.497776,3.935491
1264-CdS-M_B-Hf-POSCAR1.cif,6.253186,6.427392
546-BSb-M_i_neut-Bi-POSCAR17.cif,10.712902,10.770528
64-CdSe-Cd_Se-POSCAR0-Neutral.cif,2.09,1.851372
292-SiGe-Si_i_neut-POSCAR0-Neutral.cif,4.739674,4.425222
1399-CdS-M_i_neut-Ge-POSCAR2.cif,3.678136,3.597583
35-ZnS-M_B-Ca-POSCAR1.cif,8.754972,7.840312
211-CdTe-M_A-Pb-POSCAR0.cif,0.843611,1.3697
1399-CdS-M_i_neut-Ge-POSCAR38.cif,3.632454,3.574458
308-GeSn-Sn_i_B-POSCAR7-Neutral.cif,2.47,2.236165
404-CdTe-M_i_B-Sb-POSCAR5.cif,4.00058,3.86289
1113-CdSe-M_i_neut-Al-POSCAR11.cif,3.008279,2.863445
391-CdTe-M_i_B-B-POSCAR3.cif,4.932957,4.975678
177-CdSe-M_i_A-Se-POSCAR1.cif,4.572862,4.592082
1110-CdSe-M_i_neut-Sr-POSCAR16.cif,3.755206,3.661332
1000-CdSe-M_i_A-B-POSCAR4.cif,5.252636,5.098126
1167-CdS-M_A-Sr-POSCAR3.cif,0.912361,0.974605
342-CdTe-M_i_A-Bi-POSCAR0.cif,4.112205,3.881866
799-SnC-M_i_neut-S-POSCAR11.cif,8.583354,8.517232
1318-CdS-M_i_A-Pd-POSCAR2.cif,2.867281,2.815858
19-ZnS-S_i_B-POSCAR27-Neutral.cif,4.52401,4.383043
842-SiSn-M_i_B-Al-POSCAR7.cif,2.473005,2.675955
1417-CdS-M_i_neut-Mn-POSCAR39.cif,2.443722,2.395004
829-SiSn-M_A-Bi-POSCAR0.cif,2.702301,3.074795
100-ZnTe-M_i_neut-Tl-POSCAR12.cif,2.820495,2.759931
108-CdO-M_B-Sc-POSCAR18.cif,9.676433,9.702401
1420-CdS-M_i_neut-Ni-POSCAR0.cif,3.341348,3.035855
602-GaP-M_i_A-Ba-POSCAR5.cif,7.892245,7.962674
1144-CdSe-M_i_neut-Mo-POSCAR7.cif,4.67062,4.528807
86-ZnTe-M_i_A-C-POSCAR0.cif,7.002006,7.00081
1144-CdSe-M_i_neut-Mo-POSCAR4.cif,4.683444,4.528604
901-CdSe-M_A-Te-POSCAR1.cif,4.873402,4.942833
1068-CdSe-M_i_B-Sb-POSCAR8.cif,4.528843,4.436196
942-CdSe-M_B-Ba-POSCAR2.cif,6.008131,5.971278
171-CdSe-M_i_A-Bi-POSCAR4.cif,3.952889,3.730771
730-SiC-M_A-Ge-POSCAR0.cif,1.607019,3.001721
1143-CdSe-M_i_neut-Nb-POSCAR35.cif,4.330329,4.243203
598-GaP-M_A-Sn-POSCAR1.cif,1.970495,1.325763
451-CdTe-M_i_neut-Ca-POSCAR15.cif,3.498338,3.424753
603-GaP-M_i_B-Pb-POSCAR1.cif,7.595612,7.600554
1154-CdSe-M_i_neut-Os-POSCAR9.cif,5.591847,5.591939
185-CdSe-M_i_neut-Ag-POSCAR53.cif,1.639176,1.546078
122-CdO-M_i_neut-K-POSCAR12.cif,2.865891,2.666405
1395-CdS-M_i_neut-In-POSCAR25.cif,4.010449,3.93093
1403-CdS-M_i_neut-P-POSCAR10.cif,4.345464,4.186332
37-ZnS-M_i_A-Ta-POSCAR1.cif,7.011367,6.695153
798-SnC-M_i_neut-W-POSCAR5.cif,8.316631,8.343157
1445-CdSe-M_i_neut-Li-POSCAR44.cif,0.800042,0.695629
1103-CdSe-M_i_neut-Li-POSCAR3.cif,1.007957,0.707594
1107-CdSe-M_i_neut-Cs-POSCAR2.cif,4.144846,4.018898
190-CdSe-M_i_neut-Cd-POSCAR16.cif,2.12308,1.993608
36-Cd_Te0.375_Se0.625-Se_Cd-POSCAR13-Neutral.cif,3.75,3.712424
1366-CdS-M_i_B-Cu-POSCAR0.cif,2.668031,2.583384
1012-CdSe-M_i_A-As-POSCAR6.cif,4.097815,4.038661
1132-CdSe-M_i_neut-I-POSCAR8.cif,4.448304,4.38135
596-GaN-M_i_neut-Cd-POSCAR11.cif,9.879238,9.700921
154-CdS-M_i_neut-Ga-POSCAR6.cif,3.490604,3.376005
709-Ge-M_i_neut-Zr-POSCAR4.cif,5.098876,4.931991
496-CdTe-M_i_neut-Cd-POSCAR40.cif,2.183078,2.155244
525-BP-M_i_neut-Ag-POSCAR12.cif,8.602978,8.101492
723-Sn-M_i_neut-Sn-POSCAR4.cif,2.479864,2.377408
456-CdTe-M_i_neut-Ga-POSCAR7.cif,2.300381,2.266051
1231-CdS-M_B-Si-POSCAR5.cif,2.801571,2.581211
1346-CdS-M_i_B-Sn-POSCAR3.cif,3.861321,3.750835
562-AlP-M_i_A-Cr-POSCAR1.cif,0.162127,-0.047567
278-SnC-C_i_B-POSCAR7-Neutral.cif,6.16388,6.773063
639-InP-M_B-F-POSCAR3.cif,2.0875,1.976964
590-GaN-M_B-P-POSCAR2.cif,2.388922,1.958611
994-CdSe-M_i_A-Cs-POSCAR5.cif,2.72722,3.070096
453-CdTe-M_i_neut-Ba-POSCAR23.cif,4.493569,4.39795
186-CdSe-M_i_neut-Co-POSCAR14.cif,2.311986,2.118374
272-GeC-Ge_i_neut-POSCAR4-Neutral.cif,11.812635,11.798748
640-InP-M_B-Ba-POSCAR7.cif,6.551159,6.557577
1076-CdSe-M_i_B-Sc-POSCAR0.cif,3.388081,3.234698
169-GaN-N_i_B-POSCAR3-Neutral.cif,9.480672,9.586423
1432-CdS-M_i_neut-La-POSCAR8.cif,5.666207,5.588322
758-GeC-M_B-Li-POSCAR28.cif,9.940881,9.948962
596-GaN-M_i_neut-Cd-POSCAR10.cif,9.883312,9.74785
1414-CdS-M_i_neut-Ti-POSCAR17.cif,4.16965,4.087355
794-SnC-M_i_B-Pd-POSCAR4.cif,4.41086,4.525555
951-CdSe-M_B-N-POSCAR21.cif,3.823778,3.707615
66-ZnSe-M_i_B-Fe-POSCAR1.cif,1.391809,1.145768
1312-CdS-M_i_A-Y-POSCAR6.cif,4.256483,4.167465
1278-CdS-M_i_A-Mg-POSCAR3.cif,3.063267,3.06253
1108-CdSe-M_i_neut-Be-POSCAR3.cif,2.819604,2.731429
296-SiSn-Si_Sn-POSCAR1-Neutral.cif,0.810968,0.857812
398-CdTe-M_i_B-Ge-POSCAR3.cif,3.163075,3.078458
459-CdTe-M_i_neut-C-POSCAR11.cif,6.664683,6.688788
1290-CdS-M_i_A-N-POSCAR7.cif,4.698543,4.682538
18-ZnO-M_i_B-W-POSCAR5.cif,8.422489,8.483507
451-CdTe-M_i_neut-Ca-POSCAR42.cif,3.447211,3.371644
1078-CdSe-M_i_B-V-POSCAR2.cif,2.952961,2.893373
117-CdO-M_i_B-Sn-POSCAR9.cif,3.696797,3.596333
956-CdSe-M_B-O-POSCAR9.cif,0.839327,0.704597
164-GaN-N_Ga-POSCAR1-Neutral.cif,9.385897,9.331541
1118-CdSe-M_i_neut-Si-POSCAR5.cif,3.76508,3.601221
1094-CdSe-M_i_B-Hf-POSCAR42.cif,3.370349,3.155691
1158-CdSe-M_i_neut-Hg-POSCAR2.cif,2.716028,2.56283
16-ZnO-M_i_B-Os-POSCAR2.cif,9.500871,9.207401
1298-CdS-M_i_A-F-POSCAR6.cif,2.270556,2.007074
299-SiSn-Sn_i_neut-POSCAR30-Neutral.cif,3.455632,3.396728
1370-CdS-M_i_B-Nb-POSCAR2.cif,5.247501,4.980378
42-Cd_Te0.500_Se0.500-Se_i-POSCAR8-Neutral.cif,2.48,2.385255
1397-CdS-M_i_neut-C-POSCAR25.cif,7.252667,7.219987
119-CdO-M_i_B-Y-POSCAR6.cif,3.852206,4.26565
6-ZnO-M_B-I-POSCAR2.cif,2.314876,1.934305
1425-CdS-M_i_neut-Nb-POSCAR2.cif,5.557755,5.449767
34-ZnTe-Zn_Te-POSCAR0-Neutral.cif,1.909371,1.842453
1111-CdSe-M_i_neut-Ba-POSCAR19.cif,4.307369,4.163847
19-ZnS-S_i_B-POSCAR12-Neutral.cif,6.927111,6.533664
914-CdSe-M_A-Zn-POSCAR3.cif,0.292288,0.08002
1426-CdS-M_i_neut-Mo-POSCAR15.cif,4.903616,4.748526
487-CdTe-M_i_neut-Y-POSCAR0.cif,6.25421,5.84684
327-CdTe-M_i_A-Ba-POSCAR1.cif,4.731869,4.948994
1391-CdS-M_i_neut-Sr-POSCAR20.cif,4.526823,4.459125
595-GaN-M_i_neut-Li-POSCAR8.cif,2.495891,2.086251
585-AlSb-M_i_neut-Na-POSCAR10.cif,4.037354,3.968648
67-ZnSe-M_i_B-As-POSCAR4.cif,5.581583,5.690445
351-CdTe-M_i_A-Sc-POSCAR4.cif,2.064039,2.031708
303-GeSn-V_Ge-POSCAR13-Neutral.cif,2.45515,2.302163
556-AlN-M_i_neut-Li-POSCAR9.cif,2.970639,2.626337
1118-CdSe-M_i_neut-Si-POSCAR6.cif,3.758191,3.580753
510-BN-M_B-Li-POSCAR49.cif,10.436775,9.921798
821-SiGe-M_i_B-P-POSCAR7.cif,4.780383,4.562614
318-CdTe-M_i_A-Li-POSCAR6.cif,1.099655,1.056153
22-ZnSe-Se_Zn-POSCAR0-Neutral.cif,7.366074,6.979098
1138-CdSe-M_i_neut-Fe-POSCAR0.cif,2.677113,2.444827
609-GaAs-M_B-La-POSCAR6.cif,6.656076,6.874827
289-SiGe-Ge_i_neut-POSCAR14-Neutral.cif,3.710463,3.576579
13-ZnS-V_S-POSCAR3-Neutral.cif,1.721589,2.619375
668-C-M_A-Mo-POSCAR2.cif,13.902773,12.716401
1279-CdS-M_i_A-Ca-POSCAR3.cif,3.128024,3.038716
1270-CdS-M_B-Pt-POSCAR0.cif,3.316794,3.159295
796-SnC-M_i_B-Ta-POSCAR1.cif,10.082792,10.30295
308-CdTe-M_B-La-POSCAR2.cif,6.321783,6.69875
1257-CdS-M_B-Mo-POSCAR4.cif,6.624092,6.507339
872-GeSn-M_i_neut-Ru-POSCAR0.cif,3.829582,3.781639
279-SnC-C_i_neut-POSCAR7-Neutral.cif,5.89,6.305165
268-GeC-C_i_B-POSCAR3-Neutral.cif,9.74159,9.857061
1437-CdS-M_i_neut-Os-POSCAR14.cif,5.532834,5.494627
190-CdSe-M_i_neut-Cd-POSCAR14.cif,2.120337,1.977262
1136-CdSe-M_i_neut-Cr-POSCAR3.cif,2.006959,1.97308
1110-CdSe-M_i_neut-Sr-POSCAR2.cif,3.874915,3.782843
98-ZnTe-M_i_neut-W-POSCAR9.cif,6.38799,6.404108
475-CdTe-M_i_neut-Br-POSCAR13.cif,3.091179,3.002068
370-CdTe-M_i_A-Cd-POSCAR3.cif,1.673754,1.620564
177-CdSe-M_i_A-Se-POSCAR6.cif,4.25249,4.244394
569-AlAs-M_B-Tl-POSCAR5.cif,3.070205,2.91158
634-InN-M_i_B-Cs-POSCAR6.cif,9.868237,9.998494
1111-CdSe-M_i_neut-Ba-POSCAR35.cif,4.290608,4.183798
829-SiSn-M_A-Bi-POSCAR2.cif,1.347596,1.067765
278-CdTe-M_B-Sb-POSCAR3.cif,0.789343,0.828631
316-CdTe-M_B-Au-POSCAR3.cif,1.918931,1.921054
953-CdSe-M_B-As-POSCAR3.cif,1.622381,1.278741
1103-CdSe-M_i_neut-Li-POSCAR19.cif,0.938015,0.691919
1401-CdS-M_i_neut-Pb-POSCAR5.cif,4.267631,4.163615
18-ZnO-M_i_B-W-POSCAR28.cif,8.698255,8.620123
1391-CdS-M_i_neut-Sr-POSCAR3.cif,4.65988,4.529249
807-SiGe-M_B-Rb-POSCAR3.cif,5.874321,5.999515
25-ZnSe-Zn_i_A-POSCAR1-Neutral.cif,2.334498,2.216291
1119-CdSe-M_i_neut-Ge-POSCAR2.cif,3.236917,3.107397
312-GeSn-Ge_i_neut-POSCAR29-Neutral.cif,2.586789,2.540136
449-CdTe-M_i_neut-Be-POSCAR47.cif,3.384506,3.289822
737-SiC-M_i_A-Ru-POSCAR7.cif,9.27082,8.849139
1130-CdSe-M_i_neut-Cl-POSCAR7.cif,3.076699,2.972903
1145-CdSe-M_i_neut-Tc-POSCAR22.cif,4.643775,4.582713
1121-CdSe-M_i_neut-Pb-POSCAR5.cif,3.394041,3.299612
1306-CdS-M_i_A-Mn-POSCAR2.cif,3.185872,3.031925
185-CdSe-M_i_neut-Ag-POSCAR5.cif,1.640056,1.539801
18-ZnS-S_i_A-POSCAR2-Neutral.cif,6.818148,6.849411
1144-CdSe-M_i_neut-Mo-POSCAR12.cif,4.658211,4.542274
1410-CdS-M_i_neut-Cl-POSCAR9.cif,3.993519,3.89394
332-CdTe-M_i_A-Tl-POSCAR7.cif,1.654886,1.679832
534-BAs-M_i_B-Ti-POSCAR6.cif,6.352019,6.357935
1245-CdS-M_B-Sc-POSCAR3.cif,7.24112,7.309607
757-GeC-M_B-Bi-POSCAR8.cif,7.388043,7.388014
570-AlAs-M_B-O-POSCAR0.cif,5.161714,4.975925
1112-CdSe-M_i_neut-B-POSCAR22.cif,5.241549,5.183192
525-BP-M_i_neut-Ag-POSCAR4.cif,9.264446,9.059405
1410-CdS-M_i_neut-Cl-POSCAR1.cif,3.994554,3.892269
628-InN-M_A-Nb-POSCAR3.cif,-2.426505,-5.033736
1129-CdSe-M_i_neut-F-POSCAR19.cif,1.978101,1.895242
620-GaSb-M_B-S-POSCAR2.cif,1.67328,1.372895
635-InN-M_i_neut-In-POSCAR12.cif,5.125315,5.03329
1140-CdSe-M_i_neut-Zn-POSCAR16.cif,2.2681,2.163099
334-CdTe-M_i_A-Si-POSCAR4.cif,3.784055,3.783097
1117-CdSe-M_i_neut-C-POSCAR9.cif,6.915239,6.954697
460-CdTe-M_i_neut-Si-POSCAR3.cif,3.677783,3.613423
273-SnC-V_Sn-POSCAR34-Neutral.cif,4.533195,4.80789
310-GeSn-Ge_i_A-POSCAR3-Neutral.cif,2.102413,2.048248
24-ZnO-M_i_neut-Nb-POSCAR12.cif,7.950196,7.722214
259-CdTe-M_B-Cs-POSCAR31.cif,3.320622,3.278435
1094-CdSe-M_i_B-Hf-POSCAR22.cif,3.444155,3.254631
448-CdTe-M_i_neut-Cs-POSCAR7.cif,3.552754,3.368115
268-GeC-C_i_B-POSCAR70-Neutral.cif,9.8,9.746008
615-GaAs-M_i_neut-Zn-POSCAR19.cif,2.334869,2.282024
1410-CdS-M_i_neut-Cl-POSCAR95.cif,4.00417,3.918819
64-Cd_Te0.750_Se0.250-Cd_Se-POSCAR0-Neutral.cif,1.14,1.030588
122-CdO-M_i_neut-K-POSCAR7.cif,2.802906,2.694808
52-ZnSe-M_A-As-POSCAR0.cif,4.661639,4.387583
475-CdTe-M_i_neut-Br-POSCAR12.cif,3.094358,3.008741
325-CdTe-M_i_A-Ca-POSCAR0.cif,4.328682,3.89286
558-AlP-M_A-Hf-POSCAR5.cif,2.920663,2.867667
1416-CdS-M_i_neut-Cr-POSCAR30.cif,2.298931,2.209241
1404-CdS-M_i_neut-Sb-POSCAR4.cif,4.716195,4.607219
451-CdTe-M_i_neut-Ca-POSCAR43.cif,3.448988,3.403366
172-GaP-V_P-POSCAR1-Neutral.cif,2.769465,2.776651
1410-CdS-M_i_neut-Cl-POSCAR14.cif,3.995262,3.890326
182-CdSe-M_i_B-Sr-POSCAR1.cif,3.131953,3.036145
178-CdSe-M_i_B-B-POSCAR5.cif,4.894402,4.760577
1136-CdSe-M_i_neut-Cr-POSCAR49.cif,1.981735,1.954163
1140-CdSe-M_i_neut-Zn-POSCAR8.cif,2.252945,2.143597
1424-CdS-M_i_neut-Zr-POSCAR1.cif,5.715061,5.63041
1131-CdSe-M_i_neut-Br-POSCAR7.cif,3.623978,3.550983
957-CdSe-M_B-S-POSCAR7.cif,0.227664,-0.105375
1385-CdS-M_i_neut-Na-POSCAR4.cif,3.650204,3.54259
123-CdO-M_i_neut-Cd-POSCAR56.cif,2.313159,2.080888
1116-CdSe-M_i_neut-Tl-POSCAR13.cif,2.834444,2.753917
688-Si-M_i_A-Cl-POSCAR1.cif,3.744912,3.624342
1130-CdSe-M_i_neut-Cl-POSCAR9.cif,3.06525,2.959805
124-CdO-M_i_neut-O-POSCAR22.cif,5.168384,5.066314
180-CdSe-M_i_B-La-POSCAR4.cif,4.074687,4.079783
2-ZnO-M_A-Re-POSCAR2.cif,5.422644,5.389504
256-CdTe-M_B-Na-POSCAR1.cif,3.246758,2.864352
1418-CdS-M_i_neut-Fe-POSCAR3.cif,2.932034,2.846018
1119-CdSe-M_i_neut-Ge-POSCAR4.cif,3.225294,3.081151
1136-CdSe-M_i_neut-Cr-POSCAR30.cif,1.995107,1.956723
1427-CdS-M_i_neut-Tc-POSCAR7.cif,4.805779,4.68717
227-InAs-In_i_neut-POSCAR32-Neutral.cif,3.081174,2.986698
1214-CdS-M_A-Au-POSCAR0.cif,3.893017,3.879936
1154-CdSe-M_i_neut-Os-POSCAR1.cif,6.143218,6.365968
263-GeC-V_Ge-POSCAR18-Neutral.cif,5.386763,5.63176
849-SiSn-M_i_neut-Tl-POSCAR27.cif,4.877578,4.78505
1409-CdS-M_i_neut-F-POSCAR32.cif,2.036226,1.881911
1435-CdS-M_i_neut-W-POSCAR1.cif,6.337394,6.283651
175-GaP-Ga_i_A-POSCAR5-Neutral.cif,3.554928,3.438378
1409-CdS-M_i_neut-F-POSCAR20.cif,2.043041,1.841658
449-CdTe-M_i_neut-Be-POSCAR51.cif,3.386059,3.27876
1274-CdS-M_i_A-Na-POSCAR1.cif,3.189359,3.087843
1115-CdSe-M_i_neut-In-POSCAR7.cif,3.344523,3.269774
775-GeC-M_i_neut-O-POSCAR17.cif,7.42296,7.317757
